Method:FCFS
TaskNumber		TaskName	CPU_Time	Turnaround_Time		Start_Tick		End_Tick
1801			T1801		97		544398			3306			547704
1802			T1802		230		544623			3311			547934
1803			T1803		90		544710			3314			548024
1804			T1804		518		545223			3319			548542
1805			T1805		306		545528			3320			548848
1806			T1806		216		545741			3323			549064
1807			T1807		216		545956			3324			549280
1808			T1808		144		546099			3325			549424
1809			T1809		453		546551			3326			549877
1810			T1810		451		546997			3331			550328
1811			T1811		441		547435			3334			550769
1812			T1812		351		547785			3335			551120
1813			T1813		159		547943			3336			551279
1814			T1814		415		548356			3338			551694
1815			T1815		200		548555			3339			551894
1816			T1816		399		548952			3341			552293
1817			T1817		525		549476			3342			552818
1818			T1818		193		549664			3347			553011
1819			T1819		110		549773			3348			553121
1820			T1820		324		550096			3349			553445
1821			T1821		427		550519			3353			553872
1822			T1822		518		551033			3357			554390
1823			T1823		218		551250			3358			554608
1824			T1824		467		551715			3360			555075
1825			T1825		267		551978			3364			555342
1826			T1826		394		552369			3367			555736
1827			T1827		230		552595			3371			555966
1828			T1828		256		552847			3375			556222
1829			T1829		498		553342			3378			556720
1830			T1830		431		553767			3384			557151
1831			T1831		170		553935			3386			557321
1832			T1832		541		554473			3389			557862
1833			T1833		507		554979			3390			558369
1834			T1834		280		555257			3392			558649
1835			T1835		499		555754			3394			559148
1836			T1836		349		556102			3395			559497
1837			T1837		448		556549			3396			559945
1838			T1838		516		557062			3399			560461
1839			T1839		324		557382			3403			560785
1840			T1840		483		557864			3404			561268
1841			T1841		447		558309			3406			561715
1842			T1842		497		558805			3407			562212
1843			T1843		343		559146			3409			562555
1844			T1844		284		559425			3414			562839
1845			T1845		111		559534			3416			562950
1846			T1846		359		559890			3419			563309
1847			T1847		410		560295			3424			563719
1848			T1848		58		560352			3425			563777
1849			T1849		436		560781			3432			564213
1850			T1850		160		560940			3433			564373
1851			T1851		440		561379			3434			564813
1852			T1852		142		561516			3439			564955
1853			T1853		518		562026			3447			565473
1854			T1854		539		562562			3450			566012
1855			T1855		410		562971			3451			566422
1856			T1856		544		563512			3454			566966
1857			T1857		431		563940			3457			567397
1858			T1858		183		564122			3458			567580
1859			T1859		469		564589			3460			568049
1860			T1860		459		565045			3463			568508
1861			T1861		95		565138			3465			568603
1862			T1862		189		565326			3466			568792
1863			T1863		172		565495			3469			568964
1864			T1864		165		565659			3470			569129
1865			T1865		140		565797			3472			569269
1866			T1866		278		566074			3473			569547
1867			T1867		461		566533			3475			570008
1868			T1868		194		566723			3479			570202
1869			T1869		496		567218			3480			570698
1870			T1870		307		567521			3484			571005
1871			T1871		528		568048			3485			571533
1872			T1872		248		568295			3486			571781
1873			T1873		263		568555			3489			572044
1874			T1874		147		568700			3491			572191
1875			T1875		105		568799			3497			572296
1876			T1876		438		569236			3498			572734
1877			T1877		267		569500			3501			573001
1878			T1878		269		569764			3506			573270
1879			T1879		55		569818			3507			573325
1880			T1880		224		570040			3509			573549
1881			T1881		448		570487			3510			573997
1882			T1882		514		571000			3511			574511
1883			T1883		53		571050			3514			574564
1884			T1884		399		571444			3519			574963
1885			T1885		232		571675			3520			575195
1886			T1886		284		571956			3523			575479
1887			T1887		310		572263			3526			575789
1888			T1888		118		572380			3527			575907
1889			T1889		159		572537			3529			576066
1890			T1890		157		572693			3530			576223
1891			T1891		161		572849			3535			576384
1892			T1892		393		573240			3537			576777
1893			T1893		117		573356			3538			576894
1894			T1894		454		573808			3540			577348
1895			T1895		133		573940			3541			577481
1896			T1896		134		574072			3543			577615
1897			T1897		400		574471			3544			578015
1898			T1898		160		574630			3545			578175
1899			T1899		314		574943			3546			578489
1900			T1900		382		575324			3547			578871
1901			T1901		417		575738			3550			579288
1902			T1902		191		575928			3551			579479
1903			T1903		499		576425			3553			579978
1904			T1904		112		576536			3554			580090
1905			T1905		394		576929			3555			580484
1906			T1906		253		577181			3556			580737
1907			T1907		265		577443			3559			581002
1908			T1908		58		577499			3561			581060
1909			T1909		322		577819			3563			581382
1910			T1910		344		578161			3565			581726
1911			T1911		516		578676			3566			582242
1912			T1912		305		578979			3568			582547
1913			T1913		320		579296			3571			582867
1914			T1914		52		579347			3572			582919
1915			T1915		263		579609			3573			583182
1916			T1916		429		580033			3578			583611
1917			T1917		82		580114			3579			583693
1918			T1918		362		580475			3580			584055
1919			T1919		92		580560			3587			584147
1920			T1920		114		580671			3590			584261
1921			T1921		371		581035			3597			584632
1922			T1922		159		581193			3598			584791
1923			T1923		114		581306			3599			584905
1924			T1924		214		581518			3601			585119
1925			T1925		480		581994			3605			585599
1926			T1926		162		582152			3609			585761
1927			T1927		76		582227			3610			585837
1928			T1928		356		582582			3611			586193
1929			T1929		545		583125			3613			586738
1930			T1930		219		583343			3614			586957
1931			T1931		537		583879			3615			587494
1932			T1932		453		584331			3616			587947
1933			T1933		402		584732			3617			588349
1934			T1934		519		585250			3618			588868
1935			T1935		517		585766			3619			589385
1936			T1936		188		585953			3620			589573
1937			T1937		190		586140			3623			589763
1938			T1938		362		586499			3626			590125
1939			T1939		67		586565			3627			590192
1940			T1940		72		586635			3629			590264
1941			T1941		458		587090			3632			590722
1942			T1942		521		587606			3637			591243
1943			T1943		359		587964			3638			591602
1944			T1944		353		588315			3640			591955
1945			T1945		176		588490			3641			592131
1946			T1946		452		588939			3644			592583
1947			T1947		146		589081			3648			592729
1948			T1948		430		589508			3651			593159
1949			T1949		155		589661			3653			593314
1950			T1950		159		589819			3654			593473
1951			T1951		69		589884			3658			593542
1952			T1952		130		590011			3661			593672
1953			T1953		210		590216			3666			593882
1954			T1954		448		590663			3667			594330
1955			T1955		152		590814			3668			594482
1956			T1956		334		591146			3670			594816
1957			T1957		313		591458			3671			595129
1958			T1958		155		591609			3675			595284
1959			T1959		492		592096			3680			595776
1960			T1960		80		592175			3681			595856
1961			T1961		84		592258			3682			595940
1962			T1962		352		592609			3683			596292
1963			T1963		73		592680			3685			596365
1964			T1964		479		593157			3687			596844
1965			T1965		261		593415			3690			597105
1966			T1966		503		593916			3692			597608
1967			T1967		445		594360			3693			598053
1968			T1968		153		594512			3694			598206
1969			T1969		304		594815			3695			598510
1970			T1970		367		595180			3697			598877
1971			T1971		239		595414			3702			599116
1972			T1972		356		595769			3703			599472
1973			T1973		242		596008			3706			599714
1974			T1974		56		596063			3707			599770
1975			T1975		186		596237			3719			599956
1976			T1976		235		596470			3721			600191
1977			T1977		441		596910			3722			600632
1978			T1978		149		597058			3723			600781
1979			T1979		100		597157			3724			600881
1980			T1980		127		597278			3730			601008
1981			T1981		196		597473			3731			601204
1982			T1982		482		597954			3732			601686
1983			T1983		176		598126			3736			601862
1984			T1984		68		598192			3738			601930
1985			T1985		385		598575			3740			602315
1986			T1986		438		599010			3743			602753
1987			T1987		438		599446			3745			603191
1988			T1988		270		599715			3746			603461
1989			T1989		85		599799			3747			603546
1990			T1990		349		600147			3748			603895
1991			T1991		547		600691			3751			604442
1992			T1992		139		600829			3752			604581
1993			T1993		504		601330			3755			605085
1994			T1994		305		601634			3756			605390
1995			T1995		309		601942			3757			605699
1996			T1996		519		602455			3763			606218
1997			T1997		131		602584			3765			606349
1998			T1998		236		602818			3767			606585
1999			T1999		148		602964			3769			606733
2000			T2000		308		603271			3770			607041
2001			T2001		52		603322			3771			607093
2002			T2002		181		603501			3773			607274
2003			T2003		113		603611			3776			607387
2004			T2004		248		603858			3777			607635
2005			T2005		59		603916			3778			607694
2006			T2006		247		604157			3784			607941
2007			T2007		231		604386			3786			608172
2008			T2008		545		604925			3792			608717
2009			T2009		191		605112			3796			608908
2010			T2010		275		605386			3797			609183
2011			T2011		158		605540			3801			609341
2012			T2012		133		605668			3806			609474
2013			T2013		216		605883			3807			609690
2014			T2014		113		605995			3808			609803
2015			T2015		405		606397			3811			610208
2016			T2016		156		606551			3813			610364
2017			T2017		504		607054			3814			610868
2018			T2018		515		607568			3815			611383
2019			T2019		420		607986			3817			611803
2020			T2020		107		608092			3818			611910
2021			T2021		511		608602			3819			612421
2022			T2022		352		608947			3826			612773
2023			T2023		127		609073			3827			612900
2024			T2024		379		609449			3830			613279
2025			T2025		91		609539			3831			613370
2026			T2026		103		609639			3834			613473
2027			T2027		368		610005			3836			613841
2028			T2028		102		610105			3838			613943
2029			T2029		54		610158			3839			613997
2030			T2030		275		610432			3840			614272
2031			T2031		372		610803			3841			614644
2032			T2032		159		610957			3846			614803
2033			T2033		420		611375			3848			615223
2034			T2034		217		611590			3850			615440
2035			T2035		239		611828			3851			615679
2036			T2036		353		612178			3854			616032
2037			T2037		156		612330			3858			616188
2038			T2038		345		612674			3859			616533
2039			T2039		291		612964			3860			616824
2040			T2040		387		613350			3861			617211
2041			T2041		57		613406			3862			617268
2042			T2042		172		613577			3863			617440
2043			T2043		207		613783			3864			617647
2044			T2044		377		614159			3865			618024
2045			T2045		378		614536			3866			618402
2046			T2046		353		614887			3868			618755
2047			T2047		547		615430			3872			619302
2048			T2048		249		615678			3873			619551
2049			T2049		545		616220			3876			620096
2050			T2050		224		616443			3877			620320
2051			T2051		261		616703			3878			620581
2052			T2052		66		616767			3880			620647
2053			T2053		312		617078			3881			620959
2054			T2054		279		617356			3882			621238
2055			T2055		98		617452			3884			621336
2056			T2056		522		617973			3885			621858
2057			T2057		391		618363			3886			622249
2058			T2058		253		618614			3888			622502
2059			T2059		350		618962			3890			622852
2060			T2060		50		619011			3891			622902
2061			T2061		70		619079			3893			622972
2062			T2062		530		619607			3895			623502
2063			T2063		245		619851			3896			623747
2064			T2064		50		619900			3897			623797
2065			T2065		310		620209			3898			624107
2066			T2066		515		620720			3902			624622
2067			T2067		440		621158			3904			625062
2068			T2068		501		621658			3905			625563
2069			T2069		510		622166			3907			626073
2070			T2070		539		622700			3912			626612
2071			T2071		426		623125			3913			627038
2072			T2072		79		623200			3917			627117
2073			T2073		387		623586			3918			627504
2074			T2074		222		623806			3920			627726
2075			T2075		408		624212			3922			628134
2076			T2076		347		624556			3925			628481
2077			T2077		503		625058			3926			628984
2078			T2078		144		625201			3927			629128
2079			T2079		415		625615			3928			629543
2080			T2080		72		625685			3930			629615
2081			T2081		521		626205			3931			630136
2082			T2082		308		626512			3932			630444
2083			T2083		465		626976			3933			630909
2084			T2084		539		627513			3935			631448
2085			T2085		71		627583			3936			631519
2086			T2086		279		627857			3941			631798
2087			T2087		60		627916			3942			631858
2088			T2088		273		628188			3943			632131
2089			T2089		324		628511			3944			632455
2090			T2090		495		629003			3947			632950
2091			T2091		218		629220			3948			633168
2092			T2092		274		629493			3949			633442
2093			T2093		254		629746			3950			633696
2094			T2094		138		629882			3952			633834
2095			T2095		340		630218			3956			634174
2096			T2096		110		630327			3957			634284
2097			T2097		252		630578			3958			634536
2098			T2098		339		630915			3960			634875
2099			T2099		117		631031			3961			634992
2100			T2100		277		631307			3962			635269
2101			T2101		484		631790			3963			635753
2102			T2102		548		632337			3964			636301
2103			T2103		417		632753			3965			636718
2104			T2104		232		632980			3970			636950
2105			T2105		211		633187			3974			637161
2106			T2106		289		633474			3976			637450
2107			T2107		263		633735			3978			637713
2108			T2108		81		633813			3981			637794
2109			T2109		262		634074			3982			638056
2110			T2110		326		634397			3985			638382
2111			T2111		291		634686			3987			638673
2112			T2112		74		634757			3990			638747
2113			T2113		342		635097			3992			639089
2114			T2114		267		635361			3995			639356
2115			T2115		481		635841			3996			639837
2116			T2116		56		635896			3997			639893
2117			T2117		96		635990			3999			639989
2118			T2118		171		636158			4002			640160
2119			T2119		365		636522			4003			640525
2120			T2120		468		636988			4005			640993
2121			T2121		262		637248			4007			641255
2122			T2122		505		637750			4010			641760
2123			T2123		59		637808			4011			641819
2124			T2124		431		638238			4012			642250
2125			T2125		472		638707			4015			642722
2126			T2126		174		638880			4016			642896
2127			T2127		55		638933			4018			642951
2128			T2128		386		639318			4019			643337
2129			T2129		463		639779			4021			643800
2130			T2130		235		640013			4022			644035
2131			T2131		265		640277			4023			644300
2132			T2132		541		640817			4024			644841
2133			T2133		479		641295			4025			645320
2134			T2134		212		641505			4027			645532
2135			T2135		484		641986			4030			646016
2136			T2136		126		642107			4035			646142
2137			T2137		540		642644			4038			646682
2138			T2138		490		643133			4039			647172
2139			T2139		368		643500			4040			647540
2140			T2140		545		644044			4041			648085
2141			T2141		184		644227			4042			648269
2142			T2142		292		644517			4044			648561
2143			T2143		365		644881			4045			648926
2144			T2144		342		645222			4046			649268
2145			T2145		85		645304			4049			649353
2146			T2146		507		645810			4050			649860
2147			T2147		111		645920			4051			649971
2148			T2148		447		646366			4052			650418
2149			T2149		131		646496			4053			650549
2150			T2150		146		646641			4054			650695
2151			T2151		284		646923			4056			650979
2152			T2152		440		647361			4058			651419
2153			T2153		454		647810			4063			651873
2154			T2154		67		647875			4065			651940
2155			T2155		412		648285			4067			652352
2156			T2156		230		648514			4068			652582
2157			T2157		537		649049			4070			653119
2158			T2158		249		649297			4071			653368
2159			T2159		446		649742			4072			653814
2160			T2160		274		650014			4074			654088
2161			T2161		185		650198			4075			654273
2162			T2162		287		650483			4077			654560
2163			T2163		448		650930			4078			655008
2164			T2164		159		651087			4080			655167
2165			T2165		69		651152			4084			655236
2166			T2166		436		651584			4088			655672
2167			T2167		344		651927			4089			656016
2168			T2168		101		652027			4090			656117
2169			T2169		55		652076			4096			656172
2170			T2170		131		652206			4097			656303
2171			T2171		504		652709			4098			656807
2172			T2172		387		653095			4099			657194
2173			T2173		457		653550			4101			657651
2174			T2174		232		653778			4105			657883
2175			T2175		120		653897			4106			658003
2176			T2176		192		654087			4108			658195
2177			T2177		354		654440			4109			658549
2178			T2178		278		654715			4112			658827
2179			T2179		177		654889			4115			659004
2180			T2180		136		655024			4116			659140
2181			T2181		395		655418			4117			659535
2182			T2182		419		655836			4118			659954
2183			T2183		352		656187			4119			660306
2184			T2184		56		656242			4120			660362
2185			T2185		83		656324			4121			660445
2186			T2186		337		656659			4123			660782
2187			T2187		350		657007			4125			661132
2188			T2188		292		657296			4128			661424
2189			T2189		392		657680			4136			661816
2190			T2190		193		657872			4137			662009
2191			T2191		244		658114			4139			662253
2192			T2192		91		658204			4140			662344
2193			T2193		342		658545			4141			662686
2194			T2194		286		658830			4142			662972
2195			T2195		68		658897			4143			663040
2196			T2196		534		659430			4144			663574
2197			T2197		93		659522			4145			663667
2198			T2198		311		659832			4146			663978
2199			T2199		182		660012			4148			664160
2200			T2200		499		660510			4149			664659
2201			T2201		411		660919			4151			665070
2202			T2202		396		661314			4152			665466
2203			T2203		427		661740			4153			665893
2204			T2204		338		662076			4155			666231
2205			T2205		269		662344			4156			666500
2206			T2206		497		662840			4157			666997
2207			T2207		427		663264			4160			667424
2208			T2208		449		663711			4162			667873
2209			T2209		204		663909			4168			668077
2210			T2210		256		664164			4169			668333
2211			T2211		69		664232			4170			668402
2212			T2212		478		664708			4172			668880
2213			T2213		135		664841			4174			669015
2214			T2214		518		665358			4175			669533
2215			T2215		377		665734			4176			669910
2216			T2216		267		665999			4178			670177
2217			T2217		264		666262			4179			670441
2218			T2218		279		666540			4180			670720
2219			T2219		269		666808			4181			670989
2220			T2220		427		667234			4182			671416
2221			T2221		306		667539			4183			671722
2222			T2222		175		667710			4187			671897
2223			T2223		324		668032			4189			672221
2224			T2224		153		668181			4193			672374
2225			T2225		217		668395			4196			672591
2226			T2226		70		668464			4197			672661
2227			T2227		226		668689			4198			672887
2228			T2228		456		669144			4199			673343
2229			T2229		198		669337			4204			673541
2230			T2230		296		669632			4205			673837
2231			T2231		302		669933			4206			674139
2232			T2232		323		670255			4207			674462
2233			T2233		401		670655			4208			674863
2234			T2234		221		670870			4214			675084
2235			T2235		158		671027			4215			675242
2236			T2236		290		671311			4221			675532
2237			T2237		236		671546			4222			675768
2238			T2238		247		671792			4223			676015
2239			T2239		217		672007			4225			676232
2240			T2240		317		672322			4227			676549
2241			T2241		375		672695			4229			676924
2242			T2242		454		673148			4230			677378
2243			T2243		372		673518			4232			677750
2244			T2244		180		673697			4233			677930
2245			T2245		247		673939			4238			678177
2246			T2246		124		674062			4239			678301
2247			T2247		521		674575			4247			678822
2248			T2248		339		674913			4248			679161
2249			T2249		92		675004			4249			679253
2250			T2250		313		675316			4250			679566
2251			T2251		90		675405			4251			679656
2252			T2252		192		675596			4252			679848
2253			T2253		466		676060			4254			680314
2254			T2254		512		676569			4257			680826
2255			T2255		134		676702			4258			680960
2256			T2256		270		676971			4259			681230
2257			T2257		540		677509			4261			681770
2258			T2258		504		678012			4262			682274
2259			T2259		426		678437			4263			682700
2260			T2260		85		678520			4265			682785
2261			T2261		314		678829			4270			683099
2262			T2262		66		678893			4272			683165
2263			T2263		115		679003			4277			683280
2264			T2264		252		679251			4281			683532
2265			T2265		525		679773			4284			684057
2266			T2266		235		680007			4285			684292
2267			T2267		318		680324			4286			684610
2268			T2268		385		680707			4288			684995
2269			T2269		56		680762			4289			685051
2270			T2270		420		681181			4290			685471
2271			T2271		252		681432			4291			685723
2272			T2272		87		681514			4296			685810
2273			T2273		281		681794			4297			686091
2274			T2274		52		681840			4303			686143
2275			T2275		283		682122			4304			686426
2276			T2276		128		682249			4305			686554
2277			T2277		349		682594			4309			686903
2278			T2278		88		682681			4310			686991
2279			T2279		269		682949			4311			687260
2280			T2280		186		683131			4315			687446
2281			T2281		353		683482			4317			687799
2282			T2282		447		683928			4318			688246
2283			T2283		450		684377			4319			688696
2284			T2284		184		684559			4321			688880
2285			T2285		173		684730			4323			689053
2286			T2286		394		685123			4324			689447
2287			T2287		278		685400			4325			689725
2288			T2288		119		685518			4326			689844
2289			T2289		538		686053			4329			690382
2290			T2290		385		686436			4331			690767
2291			T2291		217		686652			4332			690984
2292			T2292		505		687154			4335			691489
2293			T2293		509		687662			4336			691998
2294			T2294		361		688020			4339			692359
2295			T2295		547		688566			4340			692906
2296			T2296		516		689080			4342			693422
2297			T2297		216		689295			4343			693638
2298			T2298		94		689388			4344			693732
2299			T2299		338		689724			4346			694070
2300			T2300		315		690036			4349			694385
2301			T2301		410		690445			4350			694795
2302			T2302		537		690979			4353			695332
2303			T2303		112		691090			4354			695444
2304			T2304		472		691559			4357			695916
2305			T2305		189		691747			4358			696105
2306			T2306		486		692231			4360			696591
2307			T2307		124		692354			4361			696715
2308			T2308		146		692499			4362			696861
2309			T2309		298		692791			4368			697159
2310			T2310		457		693246			4370			697616
2311			T2311		392		693636			4372			698008
2312			T2312		358		693992			4374			698366
2313			T2313		256		694246			4376			698622
2314			T2314		94		694337			4379			698716
2315			T2315		163		694497			4382			698879
2316			T2316		415		694911			4383			699294
2317			T2317		139		695047			4386			699433
2318			T2318		55		695101			4387			699488
2319			T2319		263		695362			4389			699751
2320			T2320		523		695884			4390			700274
2321			T2321		497		696380			4391			700771
2322			T2322		152		696531			4392			700923
2323			T2323		454		696984			4393			701377
2324			T2324		500		697482			4395			701877
2325			T2325		167		697647			4397			702044
2326			T2326		145		697787			4402			702189
2327			T2327		124		697909			4404			702313
2328			T2328		298		698206			4405			702611
2329			T2329		280		698485			4406			702891
2330			T2330		345		698828			4408			703236
2331			T2331		274		699100			4410			703510
2332			T2332		185		699282			4413			703695
2333			T2333		99		699379			4415			703794
2334			T2334		212		699590			4416			704006
2335			T2335		474		700063			4417			704480
2336			T2336		179		700241			4418			704659
2337			T2337		437		700671			4425			705096
2338			T2338		220		700889			4427			705316
2339			T2339		441		701329			4428			705757
2340			T2340		154		701482			4429			705911
2341			T2341		243		701722			4432			706154
2342			T2342		307		702027			4434			706461
2343			T2343		449		702474			4436			706910
2344			T2344		475		702947			4438			707385
2345			T2345		380		703326			4439			707765
2346			T2346		228		703552			4441			707993
2347			T2347		50		703600			4443			708043
2348			T2348		242		703841			4444			708285
2349			T2349		61		703899			4447			708346
2350			T2350		222		704118			4450			708568
2351			T2351		363		704478			4453			708931
2352			T2352		543		705020			4454			709474
2353			T2353		316		705333			4457			709790
2354			T2354		466		705798			4458			710256
2355			T2355		377		706172			4461			710633
2356			T2356		481		706650			4464			711114
2357			T2357		405		707054			4465			711519
2358			T2358		537		707590			4466			712056
2359			T2359		178		707767			4467			712234
2360			T2360		533		708299			4468			712767
2361			T2361		106		708403			4470			712873
2362			T2362		61		708460			4474			712934
2363			T2363		480		708939			4475			713414
2364			T2364		93		709031			4476			713507
2365			T2365		532		709562			4477			714039
2366			T2366		290		709850			4479			714329
2367			T2367		403		710250			4482			714732
2368			T2368		356		710605			4483			715088
2369			T2369		320		710922			4486			715408
2370			T2370		223		711144			4487			715631
2371			T2371		208		711350			4489			715839
2372			T2372		278		711627			4490			716117
2373			T2373		146		711770			4493			716263
2374			T2374		74		711841			4496			716337
2375			T2375		450		712290			4497			716787
2376			T2376		65		712351			4501			716852
2377			T2377		82		712427			4507			716934
2378			T2378		190		712616			4508			717124
2379			T2379		138		712752			4510			717262
2380			T2380		297		713047			4512			717559
2381			T2381		55		713100			4514			717614
2382			T2382		149		713239			4524			717763
2383			T2383		546		713784			4525			718309
2384			T2384		381		714164			4526			718690
2385			T2385		479		714642			4527			719169
2386			T2386		78		714717			4530			719247
2387			T2387		264		714979			4532			719511
2388			T2388		202		715180			4533			719713
2389			T2389		158		715333			4538			719871
2390			T2390		267		715599			4539			720138
2391			T2391		177		715775			4540			720315
2392			T2392		138		715910			4543			720453
2393			T2393		528		716436			4545			720981
2394			T2394		397		716832			4546			721378
2395			T2395		141		716972			4547			721519
2396			T2396		164		717135			4548			721683
2397			T2397		346		717480			4549			722029
2398			T2398		151		717630			4550			722180
2399			T2399		219		717848			4551			722399
2400			T2400		511		718358			4552			722910
2401			T2401		390		718747			4553			723300
2402			T2402		447		719193			4554			723747
2403			T2403		299		719491			4555			724046
2404			T2404		139		719629			4556			724185
2405			T2405		433		720061			4557			724618
2406			T2406		98		720158			4558			724716
2407			T2407		418		720575			4559			725134
2408			T2408		477		721049			4562			725611
2409			T2409		245		721293			4563			725856
2410			T2410		92		721383			4565			725948
2411			T2411		211		721591			4568			726159
2412			T2412		128		721718			4569			726287
2413			T2413		330		722047			4570			726617
2414			T2414		252		722298			4571			726869
2415			T2415		271		722568			4572			727140
2416			T2416		149		722715			4574			727289
2417			T2417		249		722963			4575			727538
2418			T2418		372		723332			4578			727910
2419			T2419		317		723648			4579			728227
2420			T2420		508		724155			4580			728735
2421			T2421		158		724311			4582			728893
2422			T2422		453		724762			4584			729346
2423			T2423		249		725008			4587			729595
2424			T2424		540		725546			4589			730135
2425			T2425		168		725713			4590			730303
2426			T2426		75		725785			4593			730378
2427			T2427		541		726324			4595			730919
2428			T2428		239		726561			4597			731158
2429			T2429		240		726798			4600			731398
2430			T2430		102		726892			4608			731500
2431			T2431		397		727288			4609			731897
2432			T2432		477		727764			4610			732374
2433			T2433		225		727988			4611			732599
2434			T2434		500		728482			4617			733099
2435			T2435		423		728904			4618			733522
2436			T2436		111		729014			4619			733633
2437			T2437		513		729526			4620			734146
2438			T2438		239		729764			4621			734385
2439			T2439		418		730181			4622			734803
2440			T2440		182		730361			4624			734985
2441			T2441		473		730832			4626			735458
2442			T2442		145		730976			4627			735603
2443			T2443		228		731202			4629			735831
2444			T2444		192		731391			4632			736023
2445			T2445		81		731471			4633			736104
2446			T2446		465		731934			4635			736569
2447			T2447		455		732386			4638			737024
2448			T2448		271		732656			4639			737295
2449			T2449		542		733195			4642			737837
2450			T2450		429		733622			4644			738266
2451			T2451		100		733721			4645			738366
2452			T2452		488		734207			4647			738854
2453			T2453		237		734443			4648			739091
2454			T2454		101		734543			4649			739192
2455			T2455		232		734774			4650			739424
2456			T2456		507		735280			4651			739931
2457			T2457		331		735608			4654			740262
2458			T2458		100		735702			4660			740362
2459			T2459		462		736163			4661			740824
2460			T2460		302		736463			4663			741126
2461			T2461		415		736876			4665			741541
2462			T2462		534		737409			4666			742075
2463			T2463		233		737641			4667			742308
2464			T2464		263		737902			4669			742571
2465			T2465		261		738161			4671			742832
2466			T2466		221		738381			4672			743053
2467			T2467		341		738721			4673			743394
2468			T2468		274		738994			4674			743668
2469			T2469		108		739101			4675			743776
2470			T2470		325		739424			4677			744101
2471			T2471		540		739959			4682			744641
2472			T2472		221		740179			4683			744862
2473			T2473		324		740502			4684			745186
2474			T2474		232		740733			4685			745418
2475			T2475		548		741276			4690			745966
2476			T2476		170		741445			4691			746136
2477			T2477		457		741898			4695			746593
2478			T2478		541		742438			4696			747134
2479			T2479		198		742633			4699			747332
2480			T2480		478		743107			4703			747810
2481			T2481		150		743256			4704			747960
2482			T2482		272		743527			4705			748232
2483			T2483		392		743918			4706			748624
2484			T2484		223		744139			4708			748847
2485			T2485		228		744366			4709			749075
2486			T2486		77		744441			4711			749152
2487			T2487		420		744860			4712			749572
2488			T2488		418		745276			4714			749990
2489			T2489		170		745441			4719			750160
2490			T2490		422		745862			4720			750582
2491			T2491		476		746335			4723			751058
2492			T2492		115		746449			4724			751173
2493			T2493		500		746948			4725			751673
2494			T2494		459		747405			4727			752132
2495			T2495		98		747502			4728			752230
2496			T2496		344		747840			4734			752574
2497			T2497		143		747981			4736			752717
2498			T2498		106		748086			4737			752823
2499			T2499		381		748465			4739			753204
2500			T2500		505		748969			4740			753709
2501			T2501		428		749394			4743			754137
2502			T2502		508		749899			4746			754645
2503			T2503		295		750193			4747			754940
2504			T2504		71		750263			4748			755011
2505			T2505		385		750644			4752			755396
2506			T2506		124		750767			4753			755520
2507			T2507		499		751265			4754			756019
2508			T2508		159		751422			4756			756178
2509			T2509		381		751802			4757			756559
2510			T2510		518		752319			4758			757077
2511			T2511		362		752678			4761			757439
2512			T2512		143		752820			4762			757582
2513			T2513		307		753122			4767			757889
2514			T2514		470		753590			4769			758359
2515			T2515		433		754022			4770			758792
2516			T2516		404		754424			4772			759196
2517			T2517		324		754747			4773			759520
2518			T2518		113		754859			4774			759633
2519			T2519		145		755000			4778			759778
2520			T2520		444		755439			4783			760222
2521			T2521		448		755885			4785			760670
2522			T2522		321		756205			4786			760991
2523			T2523		287		756491			4787			761278
2524			T2524		316		756806			4788			761594
2525			T2525		306		757110			4790			761900
2526			T2526		394		757503			4791			762294
2527			T2527		251		757753			4792			762545
2528			T2528		485		758236			4794			763030
2529			T2529		67		758302			4795			763097
2530			T2530		460		758760			4797			763557
2531			T2531		411		759170			4798			763968
2532			T2532		345		759514			4799			764313
2533			T2533		231		759744			4800			764544
2534			T2534		128		759871			4801			764672
2535			T2535		336		760206			4802			765008
2536			T2536		374		760579			4803			765382
2537			T2537		150		760728			4804			765532
2538			T2538		111		760838			4805			765643
2539			T2539		67		760902			4808			765710
2540			T2540		283		761184			4809			765993
2541			T2541		331		761513			4811			766324
2542			T2542		468		761979			4813			766792
2543			T2543		98		762076			4814			766890
2544			T2544		502		762574			4818			767392
2545			T2545		203		762775			4820			767595
2546			T2546		527		763300			4822			768122
2547			T2547		254		763551			4825			768376
2548			T2548		467		764016			4827			768843
2549			T2549		418		764433			4828			769261
2550			T2550		315		764746			4830			769576
2551			T2551		412		765156			4832			769988
2552			T2552		498		765653			4833			770486
2553			T2553		515		766167			4834			771001
2554			T2554		84		766248			4837			771085
2555			T2555		166		766412			4839			771251
2556			T2556		446		766856			4841			771697
2557			T2557		287		767141			4843			771984
2558			T2558		374		767514			4844			772358
2559			T2559		419		767932			4845			772777
2560			T2560		397		768326			4848			773174
2561			T2561		240		768564			4850			773414
2562			T2562		539		769100			4853			773953
2563			T2563		519		769617			4855			774472
2564			T2564		461		770075			4858			774933
2565			T2565		217		770291			4859			775150
2566			T2566		461		770750			4861			775611
2567			T2567		121		770870			4862			775732
2568			T2568		114		770982			4864			775846
2569			T2569		540		771520			4866			776386
2570			T2570		512		772031			4867			776898
2571			T2571		184		772211			4871			777082
2572			T2572		62		772268			4876			777144
2573			T2573		195		772460			4879			777339
2574			T2574		168		772626			4881			777507
2575			T2575		488		773112			4883			777995
